1522861,12,4,127,0.05,0.02,0.44
1523081,12,4,127,0.05,0.02,0.45
1523302,13,5,127,0.05,0.02,0.45
1523522,-1,-3,118,0.11,0.21,0.42
1527416,5,-1,127,0.03,-0.01,0.45
1527640,5,-1,127,0.02,-0.01,0.45
1527860,6,-1,128,0.02,0.00,0.45
1528081,7,-3,127,0.03,-0.00,0.45
1528301,5,-1,127,0.02,-0.00,0.45
1528522,6,-2,127,0.02,-0.00,0.45
1528742,6,-1,128,0.02,-0.00,0.45
1528963,6,-1,128,0.02,-0.00,0.45
1529183,6,-1,128,0.03,-0.00,0.45
1529404,7,-2,128,0.02,-0.00,0.45
1529624,6,-2,128,0.02,-0.00,0.45
1529845,6,-1,128,0.02,-0.01,0.45
1530065,6,-1,128,0.03,-0.00,0.45
1530286,5,-1,128,0.03,-0.00,0.45
1530506,6,-2,128,0.03,0.00,0.45
1530727,6,-2,127,0.02,-0.01,0.44
1530947,7,-3,128,0.02,-0.00,0.45
1531168,6,-2,128,0.03,-0.01,0.45
1531388,7,-2,128,0.03,-0.00,0.45
1531609,5,-2,128,0.02,-0.00,0.44
1531829,7,-2,127,0.03,-0.01,0.44
1532050,6,-2,127,0.02,0.00,0.45
1532270,6,-1,128,0.03,-0.00,0.45
1532491,6,-1,128,0.03,-0.00,0.45
1532711,6,-1,128,0.02,-0.00,0.45
1532932,6,-1,128,0.02,-0.00,0.45
1533152,7,-1,127,0.03,-0.00,0.45
1533373,6,-1,128,0.03,-0.00,0.45
1533593,6,-1,128,0.02,-0.00,0.45
1533814,6,-1,128,0.02,-0.00,0.45
1534034,6,-2,128,0.02,-0.00,0.45
1534255,6,-1,128,0.02,-0.00,0.45
1534475,7,-1,128,0.03,0.00,0.45
1534696,5,-1,128,0.02,0.00,0.45
1534916,6,-3,128,0.03,-0.01,0.45
1535137,6,-1,127,0.02,-0.00,0.45
1535357,5,-2,127,0.03,-0.01,0.45
1535578,6,-1,128,0.03,-0.00,0.45
1535798,6,-2,128,0.03,-0.01,0.45
1536019,6,-2,127,0.02,-0.01,0.45
1541195,6,-2,121,0.02,0.00,0.45
1541416,6,-2,128,0.03,-0.00,0.45
1541636,6,-2,128,0.03,-0.00,0.45
1541857,5,-1,128,0.02,-0.00,0.45
1542077,6,-2,128,0.02,-0.00,0.45
1542298,6,-3,128,0.03,-0.00,0.45
1542518,6,-2,128,0.03,-0.00,0.45
1542739,6,-2,128,0.03,-0.01,0.45
1542959,6,-2,128,0.02,-0.00,0.45
1543180,6,-2,127,0.02,-0.01,0.45
1543400,6,-2,128,0.03,-0.01,0.45
1543621,6,-1,127,0.03,-0.00,0.45
1543841,6,-2,127,0.02,-0.00,0.45
1544062,6,-3,128,0.02,-0.01,0.44
1544282,6,-3,128,0.02,-0.00,0.45
1544503,6,-2,128,0.02,-0.00,0.45
1544723,6,-2,127,0.03,-0.00,0.45
1544944,6,-2,128,0.02,-0.01,0.45
1545164,6,-2,127,0.02,-0.01,0.45
1545385,6,-2,128,0.02,-0.00,0.45
1545605,6,-2,128,0.03,-0.00,0.45
1545826,6,-1,127,0.03,-0.00,0.45
1546046,6,-2,127,0.02,-0.00,0.45
1546267,6,-3,127,0.02,-0.00,0.45
1546487,6,-2,128,0.02,-0.00,0.45
1546708,6,-2,128,0.03,-0.00,0.45
1546928,6,-2,128,0.03,-0.01,0.45
1547149,6,-1,127,0.02,-0.01,0.45
1547369,6,-3,127,0.02,-0.01,0.45
1547590,6,-2,127,0.03,-0.00,0.45
1547810,5,-3,127,0.03,-0.01,0.45
1548031,5,-2,127,0.03,-0.01,0.45
1548251,6,-3,127,0.02,-0.01,0.45
1548472,6,-2,127,0.03,-0.01,0.45
1548692,6,-2,127,0.03,-0.00,0.45
1548913,6,-3,127,0.02,-0.01,0.45
1549133,6,-2,128,0.02,-0.01,0.45
1549354,6,-2,128,0.02,-0.00,0.45
1549574,6,-2,127,0.03,-0.00,0.45
1549795,6,-2,127,0.03,-0.00,0.45
1555080,5,-3,120,0.03,-0.00,0.45
1555301,6,-2,127,0.03,-0.00,0.45
1555521,6,-3,127,0.03,-0.00,0.45
1555741,6,-2,128,0.02,-0.00,0.45
1555962,6,-2,128,0.02,-0.01,0.45
1556182,6,-2,127,0.03,-0.00,0.45
1556403,7,-3,128,0.03,-0.00,0.45
1556623,6,-2,128,0.02,-0.01,0.45
1556844,5,-1,128,0.02,-0.01,0.45
1557064,6,-2,127,0.02,-0.01,0.45
1557285,6,-2,128,0.03,-0.00,0.45
1557505,6,-3,128,0.03,-0.01,0.45
1557726,6,-2,127,0.03,-0.01,0.45
1557946,6,-2,128,0.03,-0.01,0.45
1558167,6,-2,128,0.02,-0.00,0.45
1558387,6,-3,128,0.03,-0.01,0.45
1558608,6,-1,128,0.03,-0.00,0.45
1558828,6,-3,128,0.02,-0.01,0.44
1559049,6,-1,128,0.02,-0.00,0.45
1559269,6,-3,128,0.03,-0.01,0.45
1559490,6,-2,128,0.03,-0.00,0.45
1559710,6,-3,128,0.02,-0.00,0.45
1559931,5,-2,127,0.02,-0.01,0.44
1560151,6,-2,128,0.02,-0.00,0.45
1560372,5,-2,128,0.03,-0.00,0.45
1560592,6,-3,128,0.03,-0.00,0.45
1560813,6,-2,128,0.02,-0.00,0.45
1561033,5,-2,128,0.02,-0.00,0.45
1561254,5,-1,127,0.03,-0.01,0.45
1561474,6,-3,128,0.03,-0.00,0.45
1561695,6,-3,127,0.03,-0.01,0.45
1561915,5,-2,128,0.02,-0.00,0.45
1562136,7,-3,128,0.02,-0.01,0.45
1562356,6,-2,127,0.03,-0.00,0.45
1562577,6,-2,127,0.03,-0.00,0.45
1562797,6,-2,127,0.03,-0.01,0.45
1563018,6,-2,128,0.02,-0.01,0.45
1563238,6,-2,128,0.02,-0.01,0.45
1563459,6,-2,128,0.02,-0.00,0.45
1563679,6,-2,128,0.03,-0.00,0.45
1568910,5,-3,120,0.02,-0.01,0.44
1569131,6,-4,128,0.03,-0.01,0.45
1569351,7,-3,127,0.03,-0.00,0.45
1569572,7,-3,127,0.02,-0.01,0.44
1569792,5,-2,127,0.02,-0.01,0.45
1570013,6,-2,128,0.03,-0.00,0.45
1570233,6,-2,128,0.03,-0.00,0.45
1570454,6,-3,127,0.03,-0.01,0.45
1570674,6,-3,128,0.03,-0.01,0.44
1570895,6,-2,128,0.03,-0.01,0.44
1571115,6,-2,128,0.03,-0.00,0.45
1571336,6,-3,128,0.03,-0.00,0.45
1571556,6,-2,127,0.03,-0.01,0.45
1571777,6,-2,128,0.03,-0.01,0.45
1571997,6,-2,128,0.03,-0.01,0.45
1572218,6,-3,128,0.03,-0.00,0.45
1572438,6,-3,127,0.03,-0.01,0.45
1572659,6,-2,127,0.02,-0.01,0.45
1572879,6,-3,128,0.02,-0.01,0.45
1573100,6,-3,128,0.03,-0.00,0.45
1573320,6,-2,127,0.03,-0.00,0.45
1573541,6,-3,127,0.02,-0.01,0.44
1573761,6,-3,128,0.02,-0.01,0.45
1573982,6,-3,128,0.03,-0.00,0.45
1574202,6,-2,127,0.03,-0.00,0.45
1574423,6,-3,127,0.03,-0.00,0.45
1574643,6,-3,128,0.02,-0.01,0.45
1574864,6,-2,128,0.03,-0.01,0.45
1575084,6,-2,127,0.03,-0.00,0.45
1575305,6,-2,128,0.03,-0.01,0.45
1575525,6,-2,127,0.02,-0.01,0.44
1575746,6,-3,128,0.03,-0.01,0.44
1575966,6,-2,128,0.03,-0.01,0.45
1576187,6,-2,128,0.02,-0.00,0.45
1576407,6,-2,128,0.03,-0.00,0.45
1576628,6,-2,128,0.02,-0.01,0.45
1576848,6,-2,128,0.03,-0.01,0.45
1577069,6,-3,127,0.03,-0.00,0.45
1577289,6,-2,127,0.03,-0.00,0.45
1577510,6,-3,127,0.02,-0.01,0.45
1582693,6,-2,121,0.02,-0.01,0.45
1582914,6,-2,127,0.03,-0.00,0.45
1583134,6,-2,128,0.02,-0.00,0.45
1583355,6,-2,127,0.03,-0.01,0.45
1583575,6,-2,127,0.02,-0.00,0.44
1583796,6,-3,127,0.03,-0.01,0.45
1584016,6,-2,128,0.03,0.00,0.45
1584237,6,-3,127,0.02,-0.01,0.44
1584457,6,-1,128,0.02,-0.00,0.45
1584678,7,-3,128,0.03,-0.01,0.45
1584898,6,-2,128,0.02,-0.00,0.45
1585119,6,-2,127,0.03,-0.00,0.45
1585339,7,-2,127,0.02,-0.00,0.45
1585560,6,-2,127,0.02,-0.00,0.44
1585780,6,-1,128,0.03,-0.00,0.45
1586001,6,-3,127,0.03,-0.01,0.45
1586221,6,-2,127,0.03,-0.01,0.45
1586442,6,-2,128,0.02,-0.01,0.44
1586662,6,-3,128,0.03,-0.01,0.45
1586883,6,-2,127,0.03,-0.00,0.45
1587103,6,-2,127,0.03,-0.00,0.45
1587324,6,-2,128,0.03,-0.01,0.45
1587544,6,-2,128,0.02,-0.00,0.45
1587765,6,-2,127,0.03,-0.00,0.45
1587985,6,-2,128,0.03,-0.00,0.45
1588206,6,-2,127,0.03,-0.00,0.45
1588426,6,-2,129,0.03,-0.00,0.45
1588647,6,-2,128,0.03,-0.01,0.45
1588867,6,-2,127,0.03,-0.00,0.45
1589088,6,-2,127,0.03,-0.01,0.45
1589308,5,-2,127,0.02,-0.01,0.44
1589529,5,-2,128,0.02,-0.01,0.45
1589749,6,-1,128,0.03,0.00,0.45
1589970,6,-2,127,0.03,-0.00,0.45
1590190,5,-3,127,0.02,-0.01,0.45
1590411,6,-2,128,0.02,-0.01,0.45
1590631,6,-2,128,0.02,-0.00,0.45
1590852,7,-2,128,0.03,-0.00,0.45
1591072,6,-3,128,0.03,-0.01,0.45
1591293,6,-2,127,0.02,-0.01,0.44
1596535,10,-10,117,0.04,-0.01,0.42
1596756,9,-7,128,0.04,-0.02,0.45
1596976,9,-6,127,0.04,-0.02,0.45
1597196,9,-4,128,0.03,-0.03,0.45
1597417,7,-7,126,0.03,-0.02,0.44
1597637,8,-6,126,0.03,-0.02,0.45
1597858,9,-5,127,0.04,-0.02,0.45
1598078,9,-5,127,0.04,-0.03,0.45
1598299,7,-8,128,0.03,-0.02,0.43
1598519,13,-5,121,0.03,-0.02,0.44
1598740,8,-4,127,0.03,-0.03,0.45
1598960,12,-8,115,0.10,-0.06,0.45
1599181,-13,4,136,0.12,-0.04,0.43
1599401,14,-3,126,0.05,-0.02,0.44
1599621,15,-2,123,0.05,0.00,0.43
1599842,-5,-6,152,0.01,0.02,0.46
1600062,12,-10,126,0.06,-0.03,0.45
1600283,11,-5,129,0.04,-0.02,0.45
1600503,14,-10,128,0.05,-0.04,0.44
1600724,11,-9,127,0.04,-0.02,0.46
1600944,12,-11,126,0.05,-0.03,0.45
1601165,13,-12,128,0.06,-0.04,0.45
1601385,13,-12,128,0.05,-0.03,0.44
1601606,12,-12,124,0.05,-0.03,0.44
1601826,12,-11,125,0.06,-0.04,0.45
1602047,13,-11,127,0.05,-0.05,0.45
1602267,14,-13,128,0.05,-0.03,0.44
1602488,13,-12,126,0.05,-0.03,0.43
1602708,14,-10,125,0.06,-0.03,0.45
1602929,13,-10,126,0.05,-0.05,0.45
1603149,14,-9,128,0.06,-0.04,0.45
1603370,14,-12,128,0.05,-0.04,0.44
1603590,14,-9,126,0.05,-0.03,0.44
1603811,13,-9,125,0.06,-0.03,0.44
1604031,12,-9,125,0.05,-0.03,0.44
1604252,14,-10,128,0.05,-0.05,0.44
1604472,13,-10,128,0.05,-0.03,0.44
1604693,13,-10,126,0.06,-0.03,0.44
1604913,12,-11,123,0.06,-0.03,0.44
1605134,14,-11,127,0.05,-0.04,0.45
1609140,13,-12,127,0.05,-0.04,0.45
1609365,14,-10,129,0.05,-0.05,0.45
1609585,14,-11,128,0.05,-0.04,0.44
1609806,14,-10,127,0.05,-0.03,0.44
1610026,13,-9,125,0.05,-0.04,0.45
1610247,14,-11,128,0.05,-0.05,0.45
1610467,14,-9,129,0.05,-0.05,0.45
1610688,14,-10,128,0.06,-0.03,0.44
1610908,12,-9,125,0.05,-0.02,0.44
1611129,14,-9,128,0.05,-0.04,0.45
1611349,13,-10,128,0.06,-0.04,0.45
1611570,14,-11,128,0.06,-0.03,0.44
1611790,13,-12,127,0.05,-0.03,0.44
1612011,13,-12,125,0.05,-0.03,0.44
1612231,15,-10,127,0.06,-0.03,0.44
1612452,13,-12,126,0.06,-0.04,0.45
1612672,13,-11,128,0.05,-0.04,0.45
1612893,14,-11,129,0.05,-0.04,0.43
1613113,13,-11,125,0.05,-0.04,0.45
1613334,14,-10,127,0.05,-0.04,0.45
1613554,14,-11,128,0.06,-0.04,0.45
1613775,14,-10,129,0.06,-0.04,0.44
1613995,13,-10,126,0.05,-0.04,0.44
1614216,14,-10,127,0.05,-0.05,0.44
1614436,14,-10,128,0.05,-0.04,0.45
1614657,13,-9,128,0.05,-0.04,0.44
1614877,14,-11,128,0.05,-0.04,0.44
1615098,14,-9,126,0.05,-0.04,0.45
1615318,15,-9,127,0.06,-0.04,0.45
1615539,12,-9,128,0.05,-0.03,0.45
1615759,14,-14,128,0.05,-0.02,0.44
1615980,12,-10,125,0.05,-0.04,0.44
1616200,12,-12,125,0.05,-0.04,0.45
1616421,13,-11,127,0.06,-0.04,0.45
1616641,13,-12,127,0.06,-0.03,0.45
1616862,13,-11,128,0.05,-0.04,0.44
1617082,14,-12,125,0.05,-0.03,0.44
1617303,13,-12,126,0.06,-0.04,0.45
1617523,14,-11,127,0.06,-0.05,0.45
1617744,14,-11,128,0.05,-0.05,0.45
1622940,11,-10,119,0.06,-0.04,0.46
1623161,-6,-5,124,0.02,0.00,0.46
1623381,17,-1,129,0.06,-0.01,0.45
1623602,17,-3,130,0.06,-0.00,0.45
1623822,15,-1,126,0.06,-0.01,0.44
1624043,15,0,126,0.06,-0.00,0.44
1624263,16,-1,126,0.07,0.00,0.45
1624484,16,-1,128,0.06,-0.00,0.45
1624704,15,-1,128,0.06,-0.00,0.44
1624925,15,-1,126,0.06,0.00,0.44
1625145,16,-2,124,0.06,0.00,0.44
1625366,15,-2,126,0.06,-0.00,0.45
1625586,15,-2,129,0.06,0.00,0.44
1625807,16,-3,128,0.06,-0.00,0.44
1626027,15,-2,126,0.06,-0.00,0.44
1626248,15,-1,126,0.06,-0.00,0.45
1626468,15,0,125,0.06,-0.01,0.44
1626689,16,-2,128,0.06,-0.01,0.45
1626909,15,-1,128,0.06,-0.00,0.44
1627130,16,-1,128,0.06,-0.00,0.44
1627350,16,0,126,0.06,0.00,0.44
1627571,16,0,128,0.06,0.00,0.45
1627791,16,-1,128,0.06,-0.00,0.45
1628012,16,-2,127,0.06,0.00,0.44
1628232,16,-3,127,0.06,0.00,0.44
1628453,15,-2,124,0.06,-0.00,0.44
1628673,17,-3,127,0.06,0.00,0.45
1628894,16,-3,128,0.06,-0.00,0.45
1629114,16,-1,129,0.07,-0.01,0.45
1629335,15,-1,128,0.06,-0.01,0.44
1629555,16,-1,127,0.06,-0.00,0.44
1629776,15,0,125,0.06,-0.00,0.45
1629996,16,0,127,0.06,-0.00,0.45
1630217,16,-1,128,0.06,0.00,0.45
1630437,15,-4,127,0.06,-0.00,0.45
1630658,16,-4,129,0.06,0.00,0.44
1630878,17,-1,129,0.06,-0.01,0.44
1631099,16,-4,129,0.07,0.00,0.45
1631319,16,0,128,0.06,-0.01,0.45
1631540,15,0,128,0.06,0.00,0.45
1636783,15,-4,122,0.06,-0.02,0.45
1637006,15,-5,129,0.06,-0.02,0.45
1637226,15,-5,129,0.06,-0.02,0.44
1637446,16,-5,126,0.06,-0.01,0.44
1637667,16,-5,126,0.06,-0.01,0.45
1637887,15,-4,126,0.06,-0.01,0.44
1638108,15,-4,126,0.06,-0.01,0.45
1638328,15,-6,127,0.06,-0.02,0.45
1638549,17,-6,129,0.06,-0.03,0.44
1638769,15,-7,126,0.06,-0.02,0.44
1638990,15,-8,125,0.06,-0.02,0.44
1639210,15,-6,125,0.06,-0.02,0.44
1639431,15,-5,128,0.06,-0.02,0.44
1639651,15,-4,127,0.06,-0.02,0.45
1639872,15,-6,125,0.06,-0.03,0.45
1640092,15,-6,128,0.06,-0.02,0.44
1640313,15,-6,126,0.05,-0.02,0.44
1640533,14,-3,125,0.06,-0.02,0.45
1640754,14,-5,125,0.06,-0.01,0.45
1640974,15,-5,127,0.06,-0.02,0.45
1641195,16,-5,128,0.06,-0.02,0.45
1641415,15,-6,127,0.06,-0.02,0.44
1641636,16,-7,125,0.06,-0.01,0.44
1641856,15,-6,126,0.06,-0.02,0.44
1642077,14,-4,126,0.05,-0.01,0.44
1642297,15,-4,128,0.06,-0.02,0.45
1642518,16,-6,129,0.06,-0.03,0.44
1642738,15,-6,128,0.06,-0.02,0.44
1642959,15,-8,127,0.06,-0.02,0.44
1643179,18,-5,123,0.06,-0.02,0.44
1643400,15,-4,127,0.06,-0.02,0.45
1643620,15,-4,127,0.06,-0.01,0.45
1643841,15,-8,128,0.06,-0.03,0.44
1644061,14,-7,125,0.06,-0.02,0.45
1644282,15,-8,125,0.06,-0.03,0.44
1644502,15,-6,128,0.06,-0.01,0.45
1644723,15,-4,122,0.07,-0.01,0.45
1644943,15,-5,127,0.06,-0.02,0.44
1645164,17,-7,132,0.06,-0.03,0.45
1645384,16,-6,133,0.05,-0.03,0.45
1650676,20,-7,125,0.08,-0.03,0.45
1650897,17,-8,125,0.08,-0.02,0.45
1651117,19,-6,118,0.08,-0.03,0.45
1651338,16,-8,124,0.08,-0.02,0.45
1651558,15,-8,127,0.06,-0.02,0.43
1651779,15,-6,123,0.06,-0.02,0.44
1651999,13,-6,126,0.06,-0.02,0.44
1652220,15,-6,130,0.05,-0.02,0.42
1652440,14,-5,128,0.05,-0.02,0.45
1652661,14,-4,129,0.05,-0.02,0.43
1652881,9,-6,129,0.03,-0.01,0.43
1653102,9,-3,125,0.04,-0.01,0.45
1653322,14,-7,127,0.06,-0.02,0.45
1653543,15,-6,125,0.07,-0.02,0.45
1653763,13,-7,124,0.06,-0.02,0.44
1653984,16,-6,128,0.05,-0.02,0.43
1654204,15,-5,130,0.06,-0.02,0.44
1654425,17,-5,127,0.05,-0.03,0.44
1654645,16,-6,130,0.06,-0.02,0.44
1654866,15,-4,129,0.06,-0.01,0.45
1655086,16,-5,127,0.08,-0.02,0.45
1655307,16,-11,126,0.06,-0.02,0.44
1655527,14,-9,127,0.05,-0.02,0.44
1655748,16,-8,125,0.07,-0.02,0.44
1655968,22,-14,127,0.06,-0.03,0.43
1656189,23,-7,131,0.09,-0.03,0.45
1656409,9,-5,126,0.07,-0.01,0.45
1656630,8,-5,128,0.06,-0.01,0.45
1656850,14,-5,128,0.04,-0.02,0.43
1657071,10,-6,126,0.05,-0.02,0.46
1657291,10,-5,128,0.03,-0.02,0.43
1657512,15,-8,128,0.06,-0.02,0.46
1657732,20,-8,129,0.08,-0.02,0.46
1657953,15,-11,125,0.06,-0.03,0.44
1658173,21,-5,130,0.08,-0.03,0.44
1658394,16,-7,132,0.07,-0.03,0.45
1658614,16,-6,127,0.05,-0.02,0.46
1658835,10,-6,130,0.05,-0.02,0.45
1659055,8,-5,127,0.04,-0.02,0.43
1659276,10,-6,128,0.04,-0.02,0.45
1664438,2,-17,117,0.02,-0.05,0.43
1664659,9,-17,126,0.03,-0.06,0.44
1664879,15,-11,128,0.06,-0.03,0.45
1665100,15,-13,126,0.06,-0.05,0.44
1665320,14,-10,127,0.06,-0.05,0.45
1665541,14,-9,125,0.05,-0.03,0.44
1665761,19,-8,123,0.08,-0.03,0.45
1665982,18,-6,123,0.08,-0.00,0.44
1666202,23,-7,129,0.08,-0.02,0.44
1666423,17,-9,127,0.06,-0.03,0.45
1666643,14,-6,128,0.06,-0.02,0.45
1666864,15,-8,128,0.06,-0.03,0.44
1667084,15,-10,127,0.06,-0.03,0.44
1667305,15,-9,128,0.05,-0.03,0.44
1667525,13,-7,127,0.05,-0.02,0.45
1667746,11,-8,127,0.04,-0.03,0.45
1667966,2,-13,128,0.00,-0.05,0.42
1668187,-4,-16,129,-0.02,-0.05,0.44
1668407,-6,-17,124,-0.01,-0.03,0.45
1668628,-7,-14,123,-0.01,-0.03,0.45
1668848,-11,-14,124,-0.03,-0.03,0.46
1669069,-12,-16,127,-0.03,-0.04,0.44
1669289,-13,-8,137,-0.05,-0.04,0.44
1669510,-13,0,128,-0.04,0.02,0.47
1669730,-16,0,130,-0.05,-0.00,0.43
1669951,-11,1,129,-0.04,0.00,0.45
1670171,-8,-3,127,-0.03,-0.00,0.45
1670392,-8,0,124,-0.02,0.00,0.45
1670612,-5,0,132,-0.01,0.00,0.45
1670833,10,-8,129,0.03,-0.03,0.45
1671053,3,-2,121,0.04,-0.02,0.45
1671274,8,-8,129,0.03,-0.02,0.45
1671494,9,-3,128,0.08,-0.01,0.45
1671715,-5,-1,125,0.00,-0.01,0.45
1671935,-5,-3,129,-0.02,-0.02,0.45
1672156,-10,0,127,-0.03,-0.01,0.45
1672376,-6,-1,130,-0.04,-0.01,0.43
1672597,-4,-4,129,-0.03,0.01,0.43
1672817,-5,-14,124,-0.02,-0.03,0.46
1673038,-3,-9,125,-0.03,-0.02,0.45
1676956,12,-8,130,0.05,-0.04,0.45
1677180,4,2,130,0.04,-0.01,0.44
1677400,8,0,132,0.03,-0.02,0.45
1677621,8,-4,128,0.03,-0.02,0.44
1677841,1,-8,126,0.03,-0.02,0.46
1678062,4,-10,127,0.02,-0.03,0.44
1678282,4,-11,121,0.03,-0.02,0.44
1678503,7,-8,129,0.03,-0.02,0.45
1678723,8,-4,129,0.02,-0.03,0.45
1678944,8,-7,132,0.02,-0.04,0.45
1679164,7,-4,129,0.03,-0.04,0.43
1679385,7,-7,127,0.03,-0.03,0.44
1679605,7,-8,132,0.03,-0.03,0.47
1679826,9,-8,130,0.02,-0.00,0.45
1680046,9,-6,128,0.04,-0.03,0.44
1680267,16,0,128,0.03,-0.01,0.42
1680487,13,-6,130,0.06,-0.02,0.45
1680708,13,-6,131,0.07,-0.02,0.45
1680928,23,-2,126,0.09,0.00,0.44
1681149,27,-4,128,0.10,-0.00,0.45
1681369,29,0,124,0.11,0.00,0.43
1681590,32,-10,131,0.13,-0.02,0.46
1681810,35,-8,127,0.14,-0.02,0.46
1682031,39,-12,124,0.15,-0.02,0.45
1682251,37,-7,126,0.13,-0.03,0.45
1682472,40,-5,131,0.14,-0.03,0.44
1682692,40,-10,124,0.16,-0.01,0.44
1682913,41,-9,126,0.18,-0.04,0.44
1683133,44,-10,122,0.17,-0.02,0.44
1683354,48,-6,126,0.17,-0.03,0.44
1683574,48,-4,127,0.18,0.00,0.45
1683795,49,-5,126,0.18,-0.02,0.43
1684015,50,-3,128,0.20,-0.03,0.45
1684236,44,-9,125,0.18,-0.03,0.45
1684456,37,-8,121,0.15,-0.02,0.43
1684677,37,-8,128,0.14,-0.02,0.44
1684897,22,-7,124,0.09,-0.03,0.45
1685118,24,-7,129,0.08,-0.03,0.44
1685338,23,-7,128,0.09,-0.03,0.44
1685559,22,-8,127,0.09,-0.03,0.44
1689623,9,-7,125,0.04,-0.02,0.44
1689846,10,-9,126,0.04,-0.03,0.44
1690067,10,-7,125,0.04,-0.03,0.45
1690287,11,-8,129,0.04,-0.03,0.44
1690508,9,-7,127,0.04,-0.03,0.45
1690728,9,-9,129,0.03,-0.03,0.45
1690949,10,-9,130,0.03,-0.04,0.44
1691169,10,-9,129,0.04,-0.03,0.44
1691390,12,-11,128,0.04,-0.03,0.44
1691610,10,-10,129,0.04,-0.03,0.44
1691831,10,-9,126,0.03,-0.03,0.44
1692051,10,-6,127,0.04,-0.03,0.45
1692272,9,-8,127,0.04,-0.03,0.45
1692492,9,-7,128,0.04,-0.03,0.45
1692713,10,-9,128,0.04,-0.03,0.45
1692933,10,-9,129,0.03,-0.03,0.44
1693154,10,-12,128,0.05,-0.04,0.43
1693374,9,-9,126,0.05,-0.03,0.44
1693595,9,-10,124,0.03,-0.03,0.44
1693815,9,-5,128,0.04,-0.03,0.44
1694036,9,-7,128,0.04,-0.03,0.45
1694256,9,-9,127,0.04,-0.03,0.45
1694477,10,-9,126,0.04,-0.03,0.45
1694697,10,-9,130,0.04,-0.04,0.45
1694918,9,-9,124,0.04,-0.02,0.44
1695138,8,-10,124,0.04,-0.03,0.45
1695359,8,-8,126,0.03,-0.03,0.45
1695579,9,-6,128,0.04,-0.03,0.45
1695800,10,-8,128,0.04,-0.03,0.45
1696020,10,-12,128,0.04,-0.04,0.44
1696241,11,-10,129,0.04,-0.03,0.44
1696461,10,-9,127,0.04,-0.03,0.44
1696682,9,-7,126,0.03,-0.03,0.44
1696902,10,-6,127,0.04,-0.03,0.44
1697123,9,-7,127,0.04,-0.03,0.45
1697343,10,-8,127,0.04,-0.03,0.46
1697564,9,-8,127,0.04,-0.03,0.45
1697784,10,-11,128,0.04,-0.03,0.44
1698005,10,-10,127,0.04,-0.03,0.44
1698225,9,-10,125,0.03,-0.02,0.45
1703387,-19,-10,123,-0.06,-0.05,0.44
1703607,-15,-13,127,-0.06,-0.02,0.47
1703827,-24,-16,111,-0.06,-0.05,0.48
1704048,-18,-12,127,-0.08,-0.06,0.44
1704268,5,-8,127,0.02,-0.03,0.44
1704489,10,-8,129,0.02,-0.04,0.46
1704709,11,-12,125,0.05,-0.04,0.45
1704930,2,-8,132,0.07,-0.04,0.46
1705150,-4,-7,130,-0.02,-0.04,0.43
1705371,-18,-11,125,-0.06,-0.04,0.43
1705591,-18,-12,134,-0.07,-0.05,0.43
1705812,-16,-10,135,-0.07,-0.06,0.44
1706032,-18,-8,137,-0.07,-0.03,0.48
1706253,-15,-8,154,-0.09,-0.03,0.43
1706474,-3,-10,129,0.00,-0.04,0.43
1706695,-2,-6,134,-0.02,-0.03,0.44
1706915,-2,-5,138,-0.04,-0.03,0.41
1707136,-8,-9,134,-0.03,-0.03,0.44
1707356,-13,-10,124,-0.03,-0.02,0.47
1707577,-13,-9,130,-0.04,-0.04,0.43
1707798,-9,-7,121,-0.03,-0.03,0.46
1708018,0,-7,129,0.03,-0.02,0.44
1708239,11,-6,129,0.04,-0.03,0.46
1708459,9,-5,127,0.05,-0.03,0.46
1708680,11,-8,132,0.04,-0.03,0.46
1708900,9,-10,126,0.03,-0.04,0.44
1709121,6,-9,127,0.03,-0.03,0.45
1709341,-3,-11,129,0.00,-0.05,0.45
1709562,-9,-15,123,-0.01,-0.01,0.47
1709782,-6,-8,137,-0.03,-0.02,0.42
1710003,-6,-11,128,-0.03,-0.03,0.44
1710223,-5,-4,132,-0.02,-0.05,0.44
1710444,-2,-9,124,0.01,-0.03,0.46
1710664,-1,-11,128,-0.02,-0.02,0.44
1710885,-6,-7,125,0.00,-0.03,0.47
1711105,-4,-11,122,0.00,-0.02,0.45
1711326,0,-2,129,0.00,-0.02,0.44
1711546,1,-6,129,0.00,-0.02,0.45
1711767,1,-3,127,0.00,-0.01,0.45
1711987,5,-8,125,0.03,-0.01,0.46
1715955,9,-12,124,0.06,-0.02,0.45
1716179,13,-15,126,0.05,-0.04,0.45
1716400,13,-16,128,0.05,-0.06,0.45
1716620,11,-16,125,0.04,-0.06,0.45
1716841,13,-11,131,0.04,-0.07,0.43
1717061,12,-15,127,0.05,-0.05,0.45
1717282,10,-19,123,0.05,-0.06,0.44
1717502,11,-18,128,0.06,-0.08,0.45
1717723,13,-18,124,0.02,-0.04,0.45
1717943,7,-15,125,0.02,-0.05,0.45
1718164,11,-11,127,0.03,-0.04,0.44
1718384,11,-8,129,0.04,-0.03,0.45
1718605,10,-5,126,0.04,-0.02,0.44
1718825,8,-5,125,0.05,-0.02,0.46
1719046,11,-6,130,0.04,-0.02,0.44
1719266,14,-10,124,0.05,-0.03,0.43
1719487,15,-4,120,0.08,-0.02,0.43
1719707,16,-3,137,0.07,-0.03,0.46
